,Location,Land Size,Building Size,Num Rooms,Num Floors,Price ($)
2775,Tangerang,114.0,87.0,6.0,1.0,2234782.44
2776,Depok,104.0,92.0,8.0,2.0,2548632.0
2777,Jakarta,94.0,68.0,6.0,2.0,1898682.84
2778,Depok,150.0,63.0,7.0,1.0,2377388.0
2779,Depok,111.0,99.0,2.0,2.0,2086063.0
2780,Tangerang,98.0,86.0,6.0,1.0,2144442.96
2781,Depok,176.0,164.0,2.0,1.0,2970310.0
2782,Jakarta,72.0,52.0,6.0,1.0,1580321.75
2783,Tangerang,87.0,86.0,9.0,2.0,2380850.01
2784,Depok,77.0,65.0,6.0,3.0,2053991.0
2785,Jakarta,70.0,65.0,8.0,2.0,1923547.02
2786,Depok,156.0,144.0,5.0,3.0,3086964.0
2787,Depok,195.0,58.0,2.0,2.0,2106167.0
2788,Tangerang,148.0,56.0,2.0,3.0,1788727.05
2789,Tangerang,168.0,156.0,6.0,3.0,3289174.02
2790,Tangerang,122.0,110.0,9.0,2.0,2785914.45
2791,Tangerang,171.0,64.0,2.0,2.0,1967878.44
2792,Jakarta,79.0,67.0,6.0,3.0,1851576.44
2793,Depok,157.0,153.0,6.0,1.0,3176876.0
2794,Tangerang,147.0,135.0,7.0,3.0,3072788.73
2795,Jakarta,81.0,69.0,4.0,3.0,1689535.07
2796,Tangerang,128.0,116.0,2.0,1.0,2196294.21
2797,Depok,90.0,78.0,8.0,3.0,2392219.0
2798,Tangerang,112.0,100.0,3.0,1.0,2041046.3699999999
2799,Depok,72.0,60.0,7.0,1.0,1936953.0
2800,Depok,153.0,56.0,2.0,2.0,1880644.0
2801,Jakarta,124.0,112.0,8.0,3.0,2740157.27
2802,Tangerang,97.0,85.0,9.0,3.0,2478241.26
2803,Tangerang,106.0,94.0,2.0,1.0,1895550.03
2804,Depok,167.0,96.0,5.0,3.0,2693108.0
2805,Tangerang,149.0,63.0,3.0,1.0,1880016.93
2806,Depok,173.0,80.0,3.0,3.0,2348622.0
2807,Jakarta,83.0,71.0,8.0,3.0,2192776.66
2808,Tangerang,56.0,44.0,5.0,1.0,1426410.81
2809,Depok,105.0,63.0,5.0,1.0,1934676.0
2810,Tangerang,114.0,102.0,2.0,3.0,2036213.19
2811,Tangerang,96.0,54.0,4.0,3.0,1733453.3699999999
2812,Jakarta,197.0,54.0,8.0,1.0,2428139.99
2813,Depok,68.0,56.0,5.0,2.0,1703503.0
2814,Jakarta,195.0,167.0,3.0,2.0,3108393.17
2815,Jakarta,175.0,145.0,8.0,3.0,3328812.54
2816,Jakarta,188.0,85.0,3.0,3.0,2340774.99
2817,Depok,98.0,86.0,2.0,3.0,1923543.0
2818,Depok,162.0,68.0,8.0,1.0,2592947.0
2819,Tangerang,87.0,71.0,4.0,3.0,1810115.01
2820,Depok,113.0,105.0,6.0,3.0,2646808.0
2821,Jakarta,118.0,66.0,8.0,3.0,2235113.84
2822,Depok,185.0,66.0,5.0,2.0,2447886.0
2823,Tangerang,165.0,153.0,5.0,3.0,3074867.73
2824,Jakarta,114.0,102.0,2.0,3.0,2023461.27
2825,Tangerang,80.0,68.0,7.0,1.0,1991506.77
2826,Depok,181.0,129.0,7.0,2.0,3254371.0
2827,Tangerang,162.0,99.0,4.0,1.0,2417359.23
2828,Tangerang,158.0,107.0,3.0,3.0,2478319.47
2829,Depok,118.0,67.0,3.0,3.0,1927445.0
2830,Tangerang,169.0,157.0,6.0,3.0,3247483.14
2831,Depok,137.0,125.0,3.0,3.0,2653897.0
2832,Jakarta,116.0,59.0,7.0,3.0,2137981.13
2833,Tangerang,124.0,118.0,7.0,1.0,2716934.22
2834,Jakarta,94.0,82.0,9.0,3.0,2384732.21
2835,Depok,53.0,41.0,5.0,3.0,1575851.0
2836,Depok,156.0,132.0,6.0,2.0,3071237.0
2837,Tangerang,100.0,88.0,4.0,2.0,1976994.3599999999
2838,Tangerang,99.0,93.0,6.0,3.0,2345932.71
2839,Depok,55.0,43.0,8.0,3.0,1859200.0
2840,Depok,108.0,96.0,4.0,3.0,2346821.0
2841,Jakarta,174.0,67.0,7.0,3.0,2510493.37
2842,Jakarta,192.0,142.0,3.0,3.0,2925379.15
2843,Tangerang,79.0,67.0,2.0,3.0,1566197.82
2844,Tangerang,171.0,159.0,6.0,1.0,3259208.7
2845,Tangerang,174.0,100.0,6.0,1.0,2604182.13
2846,Tangerang,86.0,68.0,5.0,1.0,12245795.1
2847,Tangerang,173.0,169.0,9.0,2.0,3689718.12
2848,Tangerang,150.0,117.0,9.0,3.0,3067039.8
2849,Tangerang,84.0,72.0,9.0,2.0,2288400.84
2850,Tangerang,136.0,124.0,5.0,2.0,2667392.64
2851,Jakarta,183.0,147.0,7.0,2.0,3261241.52
2852,Depok,67.0,55.0,4.0,1.0,1619506.0
2853,Depok,162.0,82.0,9.0,3.0,2947655.0
2854,Tangerang,78.0,66.0,2.0,3.0,1574584.1099999999
2855,Depok,126.0,123.0,8.0,2.0,3022959.0
2856,Tangerang,108.0,96.0,5.0,1.0,2152961.91
2857,Jakarta,175.0,68.0,5.0,2.0,2246018.81
2858,Tangerang,194.0,120.0,3.0,2.0,2669428.08
2859,Jakarta,158.0,106.0,3.0,3.0,2380498.29
2860,Jakarta,71.0,59.0,7.0,1.0,1749578.56
2861,Jakarta,117.0,105.0,9.0,3.0,2743882.15
2862,Tangerang,118.0,91.0,7.0,2.0,2382480.54
2863,Jakarta,98.0,86.0,5.0,3.0,2021147.36
2864,Tangerang,190.0,53.0,4.0,2.0,2146446.72
2865,Jakarta,158.0,53.0,8.0,1.0,2210016.35
2866,Jakarta,135.0,54.0,9.0,3.0,2358851.97
2867,Depok,102.0,90.0,2.0,3.0,1999312.0
2868,Tangerang,172.0,157.0,5.0,3.0,3188151.45
2869,Depok,136.0,124.0,4.0,3.0,2749756.0
2870,Jakarta,180.0,153.0,4.0,3.0,3102164.5
2871,Depok,91.0,79.0,9.0,1.0,2410448.0
2872,Jakarta,147.0,135.0,5.0,1.0,2705639.5100000002
2873,Depok,158.0,124.0,9.0,3.0,3360532.0
2874,Depok,100.0,88.0,4.0,2.0,2119268.0
2875,Tangerang,134.0,62.0,6.0,2.0,2106463.59
2876,Tangerang,176.0,164.0,9.0,3.0,3650263.65
2877,Depok,70.0,58.0,4.0,3.0,1680748.0
2878,Depok,93.0,81.0,5.0,1.0,2107186.0
2879,Tangerang,188.0,131.0,4.0,1.0,2856883.59
2880,Jakarta,152.0,59.0,9.0,3.0,2511015.54
2881,Jakarta,117.0,99.0,8.0,3.0,2592819.48
2882,Jakarta,178.0,166.0,5.0,2.0,3204019.97
2883,Jakarta,141.0,64.0,3.0,1.0,1775741.6
2884,Depok,73.0,65.0,5.0,3.0,1904577.0
2885,Jakarta,174.0,51.0,4.0,1.0,1884604.45
2886,Depok,,79.0,5.0,3.0,2642372.0
2887,Depok,160.0,131.0,2.0,3.0,2714681.0
2888,Jakarta,147.0,80.0,5.0,3.0,2234530.06
2889,Jakarta,188.0,126.0,5.0,3.0,2895756.86
2890,Jakarta,66.0,54.0,9.0,2.0,1898688.9
2891,Tangerang,148.0,136.0,2.0,3.0,2557138.32
2892,Depok,131.0,84.0,2.0,2.0,2057057.0
2893,Jakarta,153.0,72.0,2.0,2.0,1831507.74
2894,Tangerang,68.0,56.0,7.0,3.0,1847533.05
2895,Depok,134.0,122.0,6.0,1.0,2787323.0
2896,Depok,57.0,45.0,7.0,1.0,1763680.0
2897,Depok,77.0,65.0,5.0,3.0,1921309.0
2898,Jakarta,54.0,42.0,7.0,3.0,1635771.76
2899,Jakarta,194.0,57.0,9.0,3.0,2689317.91
2900,Depok,150.0,108.0,7.0,1.0,2855737.0
2901,Depok,167.0,155.0,2.0,1.0,2838505.0
2902,Tangerang,196.0,81.0,2.0,3.0,2277439.56
2903,Tangerang,113.0,101.0,3.0,1.0,2085578.55
2904,Depok,140.0,56.0,7.0,2.0,2296927.0
2905,Tangerang,166.0,51.0,6.0,1.0,2076109.2
2906,Depok,147.0,134.0,9.0,1.0,3238407.0
2907,Tangerang,60.0,48.0,9.0,3.0,1938729.8699999999
2908,Depok,103.0,91.0,9.0,2.0,2713603.0
2909,Jakarta,96.0,85.0,5.0,3.0,2072710.8900000001
2910,Depok,189.0,94.0,8.0,1.0,2997803.0
2911,Jakarta,198.0,91.0,9.0,2.0,2974759.06
2912,Depok,188.0,102.0,8.0,3.0,3201841.0
2913,Jakarta,54.0,42.0,4.0,1.0,1196944.94
2914,Tangerang,69.0,58.0,6.0,2.0,1724037.48
2915,Jakarta,95.0,83.0,6.0,3.0,2087046.83
2916,Tangerang,61.0,49.0,3.0,2.0,1339918.47
2917,Depok,119.0,107.0,5.0,1.0,2470472.0
2918,Tangerang,66.0,54.0,5.0,3.0,1606787.82
2919,Tangerang,164.0,60.0,2.0,1.0,1754926.47
2920,Tangerang,196.0,99.0,2.0,2.0,2409232.32
2921,Depok,97.0,85.0,6.0,1.0,2209916.0
2922,Jakarta,157.0,145.0,3.0,2.0,2670048.12
2923,Tangerang,101.0,89.0,5.0,3.0,2206903.05
2924,Depok,145.0,80.0,3.0,1.0,2173776.0
2925,Tangerang,119.0,107.0,4.0,3.0,2360117.43
2926,Jakarta,151.0,141.0,8.0,3.0,3228500.35
2927,Tangerang,124.0,112.0,5.0,3.0,2487189.87
2928,Tangerang,192.0,141.0,2.0,3.0,2846167.83
2929,Tangerang,131.0,119.0,6.0,1.0,2648256.93
2930,Jakarta,141.0,91.0,3.0,1.0,2019853.55
2931,Jakarta,53.0,41.0,8.0,3.0,1682240.85
2932,Depok,184.0,67.0,8.0,3.0,2767934.0
2933,Tangerang,158.0,126.0,9.0,2.0,3142823.31
2934,Tangerang,97.0,85.0,8.0,3.0,2381200.47
2935,Tangerang,122.0,69.0,2.0,2.0,1779229.98
2936,Tangerang,121.0,109.0,6.0,2.0,2524369.32
2937,Jakarta,165.0,124.0,2.0,3.0,2465429.19
2938,Jakarta,130.0,111.0,5.0,1.0,2341175.96
2939,Tangerang,130.0,81.0,3.0,2.0,1970532.63
2940,Tangerang,162.0,77.0,4.0,1.0,2172853.98
2941,Tangerang,145.0,123.0,9.0,3.0,15467616.45
2942,Tangerang,121.0,109.0,7.0,3.0,2677125.33
2943,Depok,196.0,71.0,9.0,3.0,2990009.0
2944,Depok,112.0,100.0,8.0,3.0,2710131.0
2945,Tangerang,87.0,75.0,2.0,2.0,1588256.01
2946,Tangerang,116.0,104.0,7.0,2.0,2572578.36
2947,Tangerang,118.0,101.0,3.0,1.0,2063951.01
2948,Depok,62.0,50.0,5.0,1.0,1594693.0
2949,Jakarta,80.0,68.0,9.0,2.0,2135916.69
2950,Depok,163.0,151.0,2.0,3.0,2879377.0
2951,Depok,71.0,70.0,5.0,1.0,1828019.0
2952,Tangerang,142.0,113.0,4.0,2.0,2442233.97
2953,Tangerang,116.0,104.0,8.0,1.0,2555945.37
2954,Jakarta,103.0,91.0,4.0,2.0,1949798.94
2955,Tangerang,187.0,144.0,8.0,3.0,3402197.37
2956,Tangerang,91.0,89.0,6.0,2.0,2216702.07
2957,Jakarta,113.0,53.0,6.0,1.0,1858517.16
2958,Tangerang,175.0,80.0,6.0,2.0,2483348.67
2959,Tangerang,70.0,58.0,5.0,1.0,1593894.06
2960,Tangerang,84.0,72.0,6.0,1.0,1958831.82
2961,Depok,79.0,54.0,3.0,1.0,1547573.0
2962,Tangerang,106.0,94.0,7.0,3.0,2413649.7
2963,Depok,96.0,84.0,7.0,3.0,2448294.0
2964,Tangerang,68.0,57.0,5.0,2.0,1663242.57
2965,Tangerang,163.0,58.0,5.0,2.0,2135382.48
2966,Depok,57.0,45.0,6.0,1.0,1639751.0
2967,Depok,75.0,63.0,8.0,3.0,2156163.0
2968,Tangerang,162.0,56.0,7.0,2.0,2315076.39
2969,Jakarta,120.0,108.0,9.0,2.0,2730249.17
2970,Tangerang,79.0,67.0,7.0,3.0,2091081.96
2971,Depok,184.0,64.0,6.0,1.0,2434055.0
2972,Tangerang,116.0,104.0,5.0,2.0,2375931.69
2973,Tangerang,114.0,88.0,4.0,1.0,2058239.7
2974,Depok,85.0,73.0,8.0,3.0,2334090.0
2975,Jakarta,74.0,62.0,9.0,3.0,2098598.2
2976,Jakarta,86.0,74.0,4.0,2.0,1699011.9
2977,Depok,50.0,38.0,6.0,2.0,1588168.0
2978,Depok,192.0,180.0,4.0,3.0,3555963.0
2979,Tangerang,86.0,74.0,3.0,1.0,1677515.4
2980,Depok,190.0,124.0,3.0,1.0,2754212.0
2981,Depok,185.0,128.0,3.0,3.0,2952506.0
2982,Tangerang,182.0,59.0,5.0,2.0,2231101.62
2983,Tangerang,177.0,156.0,5.0,3.0,3202728.21
2984,Tangerang,176.0,136.0,5.0,2.0,2966070.69
2985,Jakarta,50.0,38.0,5.0,1.0,1251320.31
2986,Jakarta,84.0,72.0,5.0,2.0,1836668.84
2987,Depok,153.0,141.0,6.0,1.0,3057794.0
2988,Tangerang,72.0,60.0,9.0,3.0,2177832.69
2989,Depok,58.0,46.0,4.0,2.0,1534590.0
2990,Depok,83.0,71.0,6.0,1.0,2046163.0
2991,Jakarta,177.0,142.0,9.0,2.0,3438228.87
2992,Jakarta,53.0,41.0,4.0,1.0,1208410.46
2993,Depok,151.0,139.0,6.0,1.0,3044278.0
2994,Tangerang,124.0,112.0,3.0,3.0,2349665.01
2995,Jakarta,148.0,59.0,2.0,3.0,1743738.74
2996,Jakarta,121.0,109.0,5.0,2.0,2343092.94
2997,Jakarta,52.0,40.0,2.0,1.0,938160.72
2998,Depok,191.0,145.0,2.0,3.0,3053644.0
2999,Jakarta,83.0,59.0,3.0,2.0,1465256.49
3000,Tangerang,94.0,62.0,2.0,3.0,1536881.94
3001,Jakarta,110.0,96.0,2.0,2.0,1899213.09
3002,Depok,132.0,99.0,3.0,3.0,2380561.0
3003,Depok,172.0,160.0,9.0,3.0,3738671.0
3004,Depok,151.0,139.0,4.0,1.0,2891765.0
3005,Depok,65.0,53.0,6.0,1.0,1776637.0
3006,Tangerang,115.0,103.0,7.0,3.0,2628359.91
3007,Depok,194.0,102.0,2.0,1.0,2527197.0
3008,Jakarta,168.0,156.0,9.0,3.0,3500843.82
3009,Tangerang,173.0,117.0,5.0,2.0,2745867.96
3010,Depok,193.0,128.0,3.0,3.0,2956525.0
3011,Depok,151.0,106.0,8.0,3.0,3028365.0
3012,Tangerang,115.0,103.0,8.0,2.0,2613774.2399999998
3013,Jakarta,62.0,50.0,2.0,2.0,1123967.39
3014,Tangerang,160.0,148.0,7.0,1.0,3197117.88
3015,Jakarta,83.0,71.0,4.0,2.0,1711939.9
3016,Jakarta,88.0,76.0,9.0,1.0,2265749.16
3017,Depok,185.0,88.0,4.0,3.0,2569214.0
3018,Tangerang,169.0,158.0,7.0,2.0,3315448.62
3019,Tangerang,175.0,75.0,5.0,3.0,2423470.5
3020,Depok,104.0,61.0,2.0,1.0,1673324.0
3021,Depok,76.0,64.0,5.0,2.0,1883413.0
3022,Jakarta,167.0,126.0,4.0,1.0,2605489.93
3023,Depok,102.0,90.0,8.0,1.0,2475457.0
3024,Tangerang,88.0,76.0,4.0,2.0,1820473.38
3025,Depok,114.0,79.0,6.0,2.0,2349553.0
3026,Depok,194.0,101.0,4.0,1.0,2721190.0
3027,Depok,62.0,50.0,3.0,2.0,1411976.0
3028,Depok,70.0,58.0,6.0,1.0,1833781.0
3029,Depok,196.0,154.0,5.0,3.0,3421234.0
3030,Jakarta,102.0,88.0,4.0,3.0,2054008.72
3031,Depok,68.0,56.0,7.0,2.0,1910921.0
3032,Depok,106.0,94.0,3.0,2.0,2128507.0
3033,Tangerang,74.0,62.0,6.0,3.0,1915499.52
3034,Depok,80.0,68.0,3.0,1.0,1692563.0
3035,Tangerang,130.0,118.0,6.0,1.0,2585591.91
3036,Tangerang,72.0,60.0,6.0,1.0,1696309.56
3037,Tangerang,81.0,57.0,6.0,2.0,1790440.74
3038,Tangerang,123.0,111.0,9.0,1.0,2766533.22
3039,Jakarta,59.0,47.0,9.0,2.0,1846615.32
3040,Jakarta,103.0,91.0,7.0,2.0,2251672.79
3041,Tangerang,101.0,82.0,5.0,2.0,2021081.04
3042,Jakarta,197.0,54.0,6.0,3.0,2349837.72
3043,Jakarta,163.0,151.0,6.0,1.0,3033906.68
3044,Depok,63.0,51.0,9.0,2.0,2030283.0
3045,Jakarta,159.0,147.0,3.0,1.0,2720653.16
3046,Tangerang,102.0,54.0,6.0,3.0,1898032.95
3047,Tangerang,128.0,83.0,5.0,1.0,2193505.38
3048,Tangerang,71.0,59.0,8.0,3.0,2029416.84
3049,Tangerang,79.0,67.0,7.0,2.0,2020761.27
3050,Depok,53.0,41.0,7.0,2.0,1720246.0
3051,Jakarta,108.0,96.0,3.0,3.0,2020980.71
3052,Tangerang,57.0,45.0,8.0,2.0,1815244.2
3053,Depok,61.0,49.0,6.0,1.0,1692596.0
3054,Tangerang,168.0,71.0,3.0,1.0,2005583.58
3055,Jakarta,83.0,64.0,9.0,3.0,12895770.899999999
3056,Depok,131.0,119.0,7.0,1.0,2819395.0
3057,Jakarta,147.0,64.0,5.0,2.0,2077766.95
3058,Depok,176.0,102.0,3.0,2.0,2563090.0
3059,Tangerang,124.0,112.0,5.0,2.0,2442812.13
3060,Tangerang,154.0,151.0,9.0,1.0,3322346.94
3061,Jakarta,98.0,86.0,9.0,2.0,2384140.35
3062,Jakarta,128.0,81.0,8.0,1.0,2416425.0
3063,Depok,142.0,70.0,8.0,3.0,2658896.0
3064,Jakarta,67.0,55.0,4.0,2.0,1480748.8800000001
3065,Jakarta,145.0,63.0,6.0,3.0,2177094.39
3066,Tangerang,87.0,64.0,5.0,1.0,1776585.69
3067,Tangerang,136.0,124.0,6.0,1.0,2666542.23
3068,Tangerang,137.0,83.0,8.0,3.0,2570017.23
3069,Tangerang,99.0,87.0,5.0,2.0,2135079.54
3070,Tangerang,57.0,45.0,2.0,2.0,1218157.38
3071,Tangerang,183.0,126.0,8.0,2.0,3220308.63
3072,Tangerang,118.0,106.0,2.0,3.0,2166732.81
3073,Depok,170.0,58.0,2.0,1.0,1893295.0
3074,Tangerang,113.0,85.0,8.0,3.0,2503410.03
3075,Tangerang,188.0,166.0,5.0,1.0,3259102.77
3076,Tangerang,170.0,52.0,7.0,2.0,2335221.9
3077,Tangerang,114.0,68.0,7.0,2.0,2172322.35
3078,Tangerang,156.0,72.0,6.0,1.0,2265786.27
3079,Jakarta,196.0,153.0,2.0,2.0,2889665.55
3080,Jakarta,186.0,184.0,6.0,3.0,3558594.61
3081,Tangerang,149.0,137.0,5.0,1.0,2794966.02
3082,Tangerang,131.0,119.0,6.0,2.0,2711229.84
3083,Tangerang,192.0,95.0,6.0,2.0,2758756.77
3084,Depok,100.0,88.0,2.0,2.0,1908626.0
3085,Tangerang,190.0,64.0,8.0,2.0,2592204.12
3086,Depok,132.0,100.0,7.0,1.0,2685643.0
3087,Depok,161.0,159.0,3.0,1.0,3029918.0
3088,Tangerang,105.0,57.0,4.0,2.0,1695597.75
3089,Jakarta,194.0,118.0,5.0,3.0,2830479.55
3090,Tangerang,109.0,97.0,5.0,3.0,2246104.08
3091,Tangerang,169.0,117.0,5.0,3.0,2829395.25
3092,Jakarta,187.0,175.0,4.0,3.0,23067479.89
3093,Jakarta,72.0,55.0,3.0,1.0,1317886.3800000001
3094,Tangerang,198.0,168.0,7.0,1.0,3523045.68
3095,Tangerang,62.0,50.0,6.0,3.0,1724315.67
3096,Depok,150.0,80.0,7.0,1.0,2588911.0
3097,Jakarta,73.0,55.0,9.0,3.0,2073344.16
3098,Depok,157.0,116.0,5.0,2.0,2746308.0
3099,Depok,60.0,48.0,6.0,2.0,1696315.0
3100,Depok,66.0,54.0,2.0,3.0,1460857.0
3101,Depok,74.0,62.0,7.0,1.0,2029717.0
3102,Jakarta,143.0,131.0,2.0,3.0,2408741.93
3103,Jakarta,70.0,58.0,2.0,1.0,1270815.33
3104,Jakarta,133.0,121.0,8.0,2.0,2872186.49
3105,Tangerang,189.0,187.0,7.0,1.0,3636703.62
3106,Depok,86.0,82.0,5.0,3.0,2134992.0
3107,Tangerang,91.0,79.0,4.0,2.0,1894260.06
3108,Jakarta,194.0,93.0,5.0,2.0,2609119.87
3109,Jakarta,150.0,62.0,2.0,1.0,14988819.15
3110,Tangerang,97.0,85.0,2.0,2.0,1794861.09
3111,Depok,152.0,145.0,5.0,2.0,3059854.0
3112,Jakarta,77.0,65.0,4.0,1.0,1576257.51
3113,Depok,90.0,78.0,4.0,2.0,1980702.0
3114,Depok,148.0,136.0,8.0,3.0,3305823.0
3115,Jakarta,96.0,84.0,6.0,1.0,2073785.53
3116,Tangerang,195.0,183.0,3.0,1.0,3284920.98
3117,Depok,154.0,142.0,2.0,1.0,2738058.0
3118,Tangerang,173.0,100.0,9.0,1.0,2981170.17
3119,Depok,62.0,50.0,4.0,3.0,1610950.0
3120,Depok,190.0,109.0,7.0,1.0,3042607.0
3121,Jakarta,149.0,70.0,8.0,3.0,2488540.0100000002
3122,Tangerang,80.0,68.0,2.0,,1466961.21
3123,Depok,179.0,175.0,3.0,1.0,3229852.0
3124,Tangerang,65.0,53.0,7.0,2.0,1798816.14
3125,Depok,186.0,122.0,2.0,2.0,2744853.0
3126,Tangerang,122.0,110.0,8.0,3.0,2802203.91
3127,Tangerang,103.0,91.0,8.0,2.0,2445722.73
3128,Jakarta,149.0,137.0,4.0,1.0,2627205.94
3129,Depok,158.0,114.0,6.0,3.0,2935989.0
3130,Depok,136.0,135.0,5.0,2.0,2846863.0
3131,Depok,186.0,83.0,9.0,1.0,2937533.0
3132,Depok,57.0,45.0,8.0,2.0,1920650.0
3133,Jakarta,56.0,44.0,7.0,2.0,1591266.11
3134,Jakarta,85.0,52.0,5.0,2.0,1650402.62
3135,Depok,67.0,55.0,4.0,2.0,1666546.0
3136,Tangerang,52.0,40.0,9.0,1.0,1769862.6
3137,Jakarta,77.0,65.0,4.0,2.0,1575877.75
3138,Tangerang,119.0,107.0,9.0,3.0,2821910.85
3139,Tangerang,198.0,51.0,9.0,3.0,2645032.5
3140,Tangerang,77.0,65.0,7.0,2.0,1953147.24
3141,Depok,103.0,91.0,3.0,3.0,2109489.0
3142,Jakarta,114.0,102.0,9.0,2.0,2685281.95
3143,Depok,149.0,59.0,8.0,1.0,2467253.0
3144,Tangerang,70.0,58.0,7.0,1.0,1770966.45
3145,Depok,62.0,50.0,2.0,3.0,1450890.0
3146,,106.0,94.0,3.0,3.0,2065891.41
3147,Depok,98.0,79.0,9.0,2.0,2548990.0
3148,Depok,167.0,155.0,5.0,2.0,3229459.0
3149,Jakarta,103.0,91.0,2.0,2.0,1789128.1400000001
3150,Jakarta,187.0,104.0,3.0,1.0,2446479.57
3151,Tangerang,102.0,98.0,5.0,2.0,2194902.27
3152,Tangerang,93.0,83.0,2.0,1.0,1683505.89
3153,Tangerang,96.0,84.0,6.0,3.0,2189781.0
3154,Depok,102.0,71.0,8.0,1.0,2293199.0
3155,Tangerang,123.0,80.0,7.0,3.0,2395330.7399999998
3156,Jakarta,95.0,83.0,7.0,1.0,2108144.72
3157,Tangerang,62.0,50.0,7.0,1.0,1741726.8
3158,Tangerang,151.0,139.0,9.0,2.0,3249477.9899999998
3159,Depok,73.0,65.0,6.0,3.0,2028957.0
3160,Jakarta,51.0,39.0,8.0,1.0,1509955.05
3161,Tangerang,130.0,92.0,3.0,1.0,2042593.74
3162,Jakarta,149.0,96.0,8.0,3.0,2712060.08
3163,Tangerang,191.0,163.0,4.0,1.0,3126521.9699999997
3164,Jakarta,187.0,68.0,2.0,3.0,2059632.4
3165,Tangerang,180.0,97.0,3.0,3.0,2407137.48
3166,Tangerang,160.0,148.0,4.0,3.0,2998985.22
3167,Depok,151.0,94.0,7.0,1.0,2658558.0
3168,Depok,66.0,54.0,7.0,1.0,1831008.0
3169,Jakarta,61.0,49.0,7.0,2.0,1653305.36
3170,Jakarta,165.0,159.0,4.0,3.0,3047053.85
3171,Jakarta,73.0,61.0,2.0,1.0,1304067.56
3172,Jakarta,78.0,66.0,2.0,1.0,1345638.15
3173,Depok,171.0,135.0,4.0,3.0,3000610.0
3174,Jakarta,139.0,127.0,5.0,3.0,2648820.95
3175,Tangerang,,102.0,7.0,3.0,2592189.27
3176,Tangerang,133.0,100.0,3.0,2.0,2206561.5
3177,Tangerang,168.0,161.0,2.0,2.0,2830197.15
3178,Depok,65.0,64.0,8.0,2.0,2136388.0
3179,Jakarta,153.0,114.0,4.0,3.0,2489785.34
3180,Tangerang,141.0,137.0,9.0,1.0,3102475.86
3181,Tangerang,76.0,64.0,5.0,3.0,1829100.24
3182,Depok,183.0,59.0,6.0,1.0,2378687.0
3183,Depok,184.0,91.0,9.0,2.0,3034529.0
3184,Depok,82.0,70.0,9.0,2.0,2346687.0
3185,Tangerang,104.0,60.0,4.0,2.0,1769189.4
3186,Depok,56.0,44.0,8.0,1.0,1809994.0
3187,Tangerang,106.0,94.0,5.0,1.0,2129982.03
3188,Jakarta,175.0,174.0,6.0,3.0,3462913.27
3189,Tangerang,61.0,49.0,5.0,3.0,1611533.88
3190,Jakarta,65.0,53.0,2.0,3.0,1225957.19
3191,Tangerang,92.0,80.0,9.0,2.0,2422770.57
3192,Jakarta,166.0,57.0,4.0,3.0,2015165.1300000001
3193,Tangerang,184.0,172.0,8.0,2.0,3665765.07
3194,Tangerang,160.0,148.0,6.0,1.0,3030305.85
3195,Tangerang,100.0,88.0,5.0,2.0,2118713.85
3196,Tangerang,124.0,112.0,9.0,2.0,2812146.48
3197,Depok,57.0,45.0,6.0,2.0,1714718.0
3198,Tangerang,94.0,82.0,9.0,1.0,2329617.51
3199,Tangerang,108.0,96.0,3.0,1.0,2026667.6099999999
3200,Depok,181.0,97.0,8.0,3.0,3120848.0
3201,Depok,153.0,141.0,4.0,3.0,2984849.0
3202,Depok,147.0,135.0,2.0,,2650155.0
3203,Depok,128.0,116.0,9.0,1.0,3025813.0
3204,Depok,173.0,96.0,6.0,1.0,2773979.0
3205,Depok,53.0,41.0,7.0,1.0,1705212.0
3206,Depok,139.0,73.0,5.0,1.0,2184785.0
3207,Depok,153.0,67.0,7.0,1.0,2405781.0
3208,Depok,186.0,133.0,6.0,2.0,3252794.0
3209,Depok,168.0,54.0,8.0,3.0,2541970.0
3210,Depok,182.0,79.0,7.0,2.0,2768800.0
3211,Jakarta,105.0,50.0,5.0,3.0,1766836.43
3212,Tangerang,145.0,135.0,6.0,2.0,2876265.81
3213,Tangerang,124.0,112.0,2.0,1.0,2138165.37
3214,Depok,192.0,118.0,2.0,3.0,2716207.0
3215,Depok,81.0,80.0,4.0,2.0,1935290.0
3216,Jakarta,77.0,65.0,2.0,3.0,1497574.47
3217,Depok,71.0,59.0,6.0,1.0,1882209.0
3218,Jakarta,66.0,54.0,8.0,1.0,1746427.36
3219,Tangerang,108.0,65.0,6.0,3.0,2024530.2
3220,Tangerang,139.0,103.0,2.0,3.0,2242086.66
3221,Depok,155.0,143.0,3.0,1.0,2801344.0
3222,Jakarta,75.0,69.0,6.0,1.0,1831266.35
3223,Jakarta,74.0,62.0,4.0,1.0,1511766.99
3224,Tangerang,187.0,158.0,3.0,2.0,3057027.93
3225,Tangerang,94.0,82.0,2.0,3.0,1773195.93
3226,Jakarta,132.0,66.0,8.0,1.0,2257616.64
3227,Jakarta,60.0,48.0,5.0,3.0,1446719.96
3228,Tangerang,153.0,141.0,6.0,2.0,2947319.1
3229,Jakarta,117.0,52.0,5.0,2.0,1774544.75
3230,Tangerang,144.0,66.0,7.0,1.0,2291304.51
3231,Jakarta,114.0,99.0,4.0,3.0,2221458.64
3232,Depok,98.0,86.0,3.0,2.0,1986941.0
3233,Tangerang,101.0,89.0,9.0,3.0,2528708.4899999998
