,Brand,Engine Size,Horsepower,Mileage,Price
2543,Honda,1,184,138258,38848.2
2544,Honda,3,215,65043,74738.7
2545,Honda,5,114,127552,66999.8
2546,BMW,5,169,32756,108670.07999999999
2547,Honda,2,332,105830,81414.0
2548,BMW,2,246,65755,87381.0
2549,BMW,3,262,12636,112861.68
2550,Toyota,4,124,142243,53973.7
2551,Toyota,4,370,168916,101045.4
2552,Toyota,4,302,197231,85599.9
2553,Toyota,4,371,145174,99714.6
2554,Toyota,1,251,161599,316869.7
2555,Toyota,4,290,126349,86056.1
2556,Honda,2,131,186508,34206.2
2557,BMW,2,144,173507,54476.76
2558,BMW,1,282,170948,75870.23999999999
2559,Honda,3,167,139136,56138.4
2560,Toyota,5,346,166613,932667.2999999999
2561,Toyota,2,396,152978,88483.2
2562,Honda,2,223,13340,70925.0
2563,Toyota,1,124,3484,38913.6
2564,Honda,2,195,147600,52470.0
2565,Honda,5,127,17542,81832.8
2566,Honda,1,138,150187,30672.3
2567,Honda,4,311,45774,103378.6
2568,BMW,4,240,84684,109185.12000000001
2569,Toyota,4,261,159112,81058.8
2570,Toyota,5,256,127026,89986.4
2571,Toyota,3,314,2092,95646.8
2572,Toyota,2,175,36900,54849.0
2573,Honda,5,103,117956,64935.4
2574,Honda,3,338,167608,86675.2
2575,BMW,1,279,81821,81955.07999999999
2576,BMW,5,330,110693,140656.44
2577,Honda,1,350,108609,78620.1
2578,Honda,3,327,150054,89117.6
2579,Toyota,5,166,70030,77642.0
2580,Toyota,2,165,155686,37980.4
2581,Toyota,3,348,126861,90896.9
2582,Honda,2,208,45733,63032.7
2583,BMW,1,291,152798,78127.43999999999
2584,Toyota,2,328,15655,87333.5
2585,Honda,5,381,105979,121816.1
2586,Honda,5,318,148491,107621.9
2587,Honda,4,155,95487,68757.3
2588,Toyota,2,302,74785,75525.5
2589,BMW,4,345,35189,141100.92
2590,Toyota,3,295,145212,78772.8
2591,Toyota,1,332,184952,62066.8
2592,Honda,3,339,125039,91756.1
2593,Toyota,1,126,173551,19021.899999999998
2594,Honda,2,282,45545,78266.5
2595,Honda,5,280,132464,98589.6
2596,BMW,2,227,122997,613106.88
2597,Toyota,1,181,81018,39510.2
2598,Toyota,4,333,17398,965035.7999999999
2599,Honda,1,267,51535,63876.5
2600,Honda,4,113,69382,63843.8
2601,Honda,3,286,59916,91049.4
2602,Toyota,5,288,11831,108574.9
2603,Toyota,3,194,110511,62118.9
2604,BMW,2,189,90947,656502.8400000001
2605,Honda,4,199,132593,72141.7
2606,Toyota,4,285,171885,83904.5
2607,Honda,3,212,155582,66641.8
2608,Toyota,5,262,35600,101731.0
2609,BMW,5,272,79500,133172.4
2610,Toyota,3,101,77112,43598.8
2611,Toyota,5,350,69164,117757.6
2612,Honda,2,228,147856,59304.4
2613,Toyota,1,364,114362,74254.8
2614,BMW,4,399,26169,154746.12
2615,BMW,4,320,114151,127816.68
2616,Honda,4,321,7490,112892.0
2617,Toyota,1,388,22663,90033.7
2618,Honda,2,219,43236,68477.4
2619,Toyota,3,228,168376,62561.399999999994
2620,Toyota,5,159,151586,69918.4
2621,Toyota,5,142,113542,67094.8
2622,BMW,1,100,21362,51242.16
2623,Honda,4,388,122573,114227.7
2624,Toyota,5,353,74287,114442.3
2625,BMW,3,265,125299,101845.32
2626,Toyota,5,206,36470,88970.0
2627,Honda,4,224,20966,90940.4
2628,Honda,3,376,11960,111303.0
2629,Honda,4,236,111367,82425.3
2630,Honda,4,269,192106,80772.4
2631,Toyota,1,180,11699,45633.1
2632,Honda,4,371,136208,109578.2
2633,BMW,3,156,163744,69696.72
2634,Toyota,1,218,60310,49867.0
2635,Honda,1,243,193813,44961.7
2636,Toyota,3,117,32716,52255.4
2637,Toyota,1,123,110098,26525.199999999997
2638,BMW,3,177,131625,76398.59999999999
2639,BMW,5,389,113471,154450.68
2640,BMW,1,173,198724,41875.92
2641,Honda,5,299,108001,105651.9
2642,BMW,1,281,109375,78859.8
2643,Toyota,4,389,20335,118998.5
2644,Toyota,3,388,147622,96431.8
2645,Honda,4,115,21739,70595.1
2646,Honda,5,359,55014,125976.6
2647,Toyota,3,383,55687,104011.3
2648,Honda,3,265,174878,75396.2
2649,Toyota,5,147,57814,74788.6
2650,Toyota,3,221,187700,60225.0
2651,Toyota,3,319,80194,90419.6
2652,BMW,1,317,150075,82168.2
2653,Honda,2,335,130658,82582.2
2654,BMW,4,358,184013,129468.84
2655,BMW,2,111,60989,57481.32
2656,BMW,3,336,196313,106378.43999999999
2657,BMW,2,368,120660,112293.59999999999
2658,Toyota,1,302,173428,54144.2
2659,BMW,5,207,16119,121306.92
2660,BMW,5,307,173332,125674.56
2661,Toyota,2,303,150072,70266.8
2662,Toyota,1,111,54697,30317.3
2663,Toyota,5,115,154529,58520.1
2664,Toyota,2,182,74526,49289.4
2665,Honda,2,161,198155,40703.5
2666,Honda,4,212,84967,82428.3
2667,BMW,1,339,30742,103415.76
2668,Toyota,4,342,110927,99622.3
2669,Honda,2,350,179840,78915.0
2670,Toyota,4,387,111813,110428.7
2671,BMW,4,164,29301,97526.27999999998
2672,Honda,2,348,111850,85457.0
2673,Honda,5,135,24101,81850.9
2674,Toyota,3,322,188028,547303.4
2675,Toyota,5,391,2998,130054.2
2676,BMW,1,146,185090,41530.799999999996
2677,Honda,5,190,81576,86995.4
2678,Toyota,2,170,103160,44752.0
2679,Toyota,4,190,60542,75412.8
2680,Toyota,1,154,145465,30173.5
2681,Honda,1,167,179915,34290.5
2682,Toyota,1,254,32241,60920.9
2683,BMW,4,397,159926,140912.87999999998
2684,Toyota,5,168,97444,78398.6
2685,Toyota,4,335,43804,104278.6
2686,Honda,3,215,72033,71932.7
2687,BMW,1,131,51721,50224.68
2688,Honda,2,300,15107,85718.3
2689,Toyota,4,394,84939,115086.1
2690,Toyota,1,375,180061,67279.9
2691,Toyota,4,244,65062,84357.8
2692,BMW,4,199,136976,95346.48
2693,Toyota,5,371,81168,119440.2
2694,Honda,4,339,168607,683391.1
2695,BMW,2,170,199225,53209.799999999996
2696,BMW,3,370,35115,134752.19999999998
2697,Toyota,3,266,22315,81495.5
2698,BMW,4,374,67969,146338.92
2699,Toyota,4,381,113871,107841.9
2700,BMW,4,269,73541,119618.27999999998
2701,Toyota,3,394,67515,102764.5
2702,Toyota,4,223,517,84791.3
2703,BMW,5,276,62466,135050.87999999998
2704,BMW,4,141,185346,71771.27999999998
2705,BMW,2,312,166673,94595.64
2706,BMW,2,319,148232,95499.36
2707,BMW,3,186,121945,83795.4
2708,Honda,2,342,887,96244.3
2709,Toyota,3,325,113754,87065.6
2710,Honda,2,276,32166,79789.4
2711,Honda,3,281,30977,91029.3
2712,Honda,1,338,156439,70791.1
2713,Honda,2,156,28268,57421.2
2714,Toyota,4,192,4879,78436.1
2715,Toyota,3,385,196091,88078.9
2716,Toyota,3,230,190644,57536.6
2717,Toyota,5,130,106939,69601.1
2718,BMW,1,390,86187,109209.96
2719,BMW,1,158,33829,60034.92
2720,BMW,4,341,194409,121796.52
2721,BMW,3,185,141509,78577.31999999999
2722,BMW,1,180,4474,70865.51999999999
2723,BMW,1,187,163807,51816.36
2724,BMW,5,302,129824,129389.52
2725,Honda,4,185,146257,70146.3
2726,Honda,4,189,71780,76076.0
2727,BMW,1,119,44491,47519.88
2728,Honda,2,244,177497,59283.3
2729,Honda,5,260,35959,106677.1
2730,Toyota,2,165,57482,49381.8
2731,BMW,5,113,70451,93887.87999999999
2732,Honda,2,386,46158,101141.2
2733,Toyota,4,263,112802,83644.8
2734,Toyota,3,131,3964,57209.6
2735,BMW,4,269,38080,123895.2
2736,Honda,1,101,136590,22680.0
2737,Toyota,2,355,96796,85453.4
2738,Honda,1,226,150622,45881.8
2739,Honda,4,305,51484,100887.6
2740,BMW,2,100,177777,43255.560000000005
2741,BMW,5,356,71231,151013.87999999998
2742,Honda,3,110,49516,54601.4
2743,Honda,4,372,102985,111012.5
2744,Toyota,4,348,3225,112752.5
2745,Honda,3,111,134236,44552.4
2746,Toyota,4,378,76412,112940.8
2747,Honda,2,355,84349,92211.1
2748,Honda,2,163,98228,50512.2
2749,Toyota,4,210,29557,83801.3
2750,BMW,2,352,40158,121232.63999999998
2751,Honda,4,375,101710,1031922.0
2752,BMW,4,170,111178,89177.04
2753,Honda,5,282,184113,93270.7
2754,Toyota,3,269,9984,83352.6
2755,Honda,2,366,75287,95176.3
2756,BMW,3,214,41312,99084.96
2757,BMW,5,382,190459,143814.12
2758,Honda,1,155,166386,33013.399999999994
2759,Honda,4,347,57699,108772.1
2760,Honda,2,200,25846,66638.4
2761,BMW,1,322,177377,84465.96
2762,Honda,1,310,79231,69868.9
2763,Toyota,2,228,192854,48956.6
2764,Honda,1,103,123800,212120.0
2765,Honda,4,290,44930,103486.0
2766,Toyota,4,198,160437,63732.3
2767,Toyota,4,384,59196,111193.4
2768,Honda,5,355,93699,119586.1
2769,Toyota,1,181,138919,34091.1
2770,Honda,4,172,76679,76527.1
2771,BMW,5,191,85550,971935.2
2772,Honda,4,178,93797,71318.3
2773,Honda,4,390,110742,113000.8
2774,Toyota,2,192,125828,45995.2
2775,Honda,4,310,29218,108729.2
2776,Honda,4,334,108935,104395.5
2777,BMW,4,145,54963,92684.04
2778,BMW,4,392,142257,142158.36
2779,BMW,4,101,54596,77982.48
2780,Honda,3,140,43801,61909.9
2781,Honda,3,195,168556,57328.399999999994
2782,Toyota,5,213,197089,76603.1
2783,Toyota,5,292,30197,105794.3
2784,Toyota,5,257,87421,93426.9
2785,BMW,3,208,101897,89211.96
2786,Toyota,5,326,119652,103994.8
2787,Honda,2,272,109475,70870.5
2788,BMW,1,118,199169,28508.519999999997
2789,Honda,2,305,160150,70147.0
2790,BMW,1,300,108232,84503.76
2791,BMW,1,104,98792,40806.96
2792,Honda,4,375,86632,114687.8
2793,Honda,5,193,97976,83954.4
2794,Honda,1,164,6767,49484.3
2795,Honda,4,394,144401,114071.9
2796,Toyota,2,122,117494,36254.6
2797,Toyota,4,127,51957,62747.3
2798,Toyota,1,245,83945,51877.5
2799,Honda,4,289,45292,101363.8
2800,Honda,4,286,4412,106575.8
2801,Toyota,2,346,158708,75433.2
2802,Honda,2,218,168526,53291.399999999994
2803,BMW,1,218,176447,59823.96
2804,Honda,4,207,125693,76158.7
2805,Toyota,3,258,100344,76237.6
2806,Honda,4,236,37803,92398.7
2807,Toyota,1,243,39024,58768.6
2808,Honda,3,119,162226,45118.4
2809,Honda,4,244,18857,96464.3
2810,Honda,2,366,31181,95196.9
2811,Honda,1,286,74156,67952.4
2812,Toyota,4,257,182788,75323.2
2813,Toyota,2,305,134682,69702.8
2814,BMW,1,267,195229,67158.12
2815,BMW,3,215,199843,80792.04
2816,BMW,3,399,152410,127064.4
2817,Toyota,1,234,1993,56778.7
2818,Toyota,2,206,197316,43873.399999999994
2819,BMW,3,106,173414,58564.32
2820,BMW,1,141,28446,60244.08
2821,Toyota,4,305,27624,99125.6
2822,Honda,1,328,144891,68346.9
2823,BMW,1,266,167677,70851.96
2824,Toyota,1,341,182218,60085.2
2825,Toyota,2,248,106429,62193.1
2826,BMW,5,213,76976,114505.68
2827,Toyota,4,383,164284,100245.6
2828,BMW,2,199,161294,69576.72
2829,Honda,1,370,144740,78488.0
2830,BMW,4,370,166153,133728.84
2831,Honda,2,261,197851,62050.899999999994
2832,Honda,3,154,115348,54799.2
2833,Toyota,4,194,58639,545307.7000000001
2834,Toyota,5,398,159042,116032.8
2835,Toyota,5,242,100499,91571.1
2836,Toyota,4,363,176918,96378.2
2837,Honda,4,285,142454,89178.6
2838,Honda,1,285,25984,74132.6
2839,Toyota,1,261,41589,60278.1
2840,BMW,1,365,134362,98562.96
2841,Honda,4,357,137028,103446.2
2842,Toyota,5,210,13349,94734.1
2843,Toyota,3,144,30265,59775.5
2844,Toyota,5,255,112886,91350.4
2845,BMW,1,250,62447,81825.96
2846,BMW,2,359,31254,119826.72
2847,Honda,5,348,54329,123565.1
2848,Honda,1,275,199339,53765.1
2849,Honda,4,151,197155,56486.5
2850,Honda,3,335,163276,87484.4
2851,BMW,2,168,122067,62168.76
2852,Toyota,5,236,185977,83514.3
2853,Honda,1,200,50775,54797.5
2854,BMW,5,263,47131,133934.28
2855,BMW,3,153,78228,79861.43999999999
2856,Toyota,2,117,84139,38032.1
2857,Honda,5,159,179881,72323.9
2858,Toyota,3,171,107632,55443.8
2859,BMW,2,100,177023,39028.44
2860,BMW,5,196,30646,116326.07999999999
2861,BMW,1,364,71990,108106.8
2862,Honda,3,171,149780,54885.0
2863,Toyota,1,192,156528,34786.2
2864,Toyota,3,383,152834,95128.6
2865,BMW,1,291,154478,77565.84
2866,Toyota,1,245,106745,48912.5
2867,BMW,5,188,42263,113175.23999999999
2868,Toyota,5,168,188578,65657.2
2869,Honda,1,112,192954,22063.6
2870,Honda,3,111,33492,55837.8
2871,Honda,5,110,193024,61564.6
2872,Toyota,5,156,24715,79821.5
2873,Honda,1,158,154880,34775.0
2874,Honda,3,111,186561,41815.899999999994
2875,Toyota,1,260,26119,60283.1
2876,Honda,4,320,116793,102024.7
2877,Toyota,1,341,128827,65726.3
2878,Honda,3,215,22970,78034.0
2879,Toyota,5,328,144432,101311.8
2880,BMW,5,289,164040,125288.4
2881,Honda,2,261,27504,77933.6
2882,Honda,1,106,14649,38531.1
2883,BMW,5,258,8676,133685.28
2884,Toyota,4,197,164768,67384.2
2885,Honda,5,295,75337,110154.3
2886,Toyota,4,369,94405,108903.5
2887,BMW,5,259,151829,118640.52
2888,Honda,5,343,68486,119919.4
2889,Toyota,3,307,148630,77836.0
2890,Toyota,5,181,79757,79036.3
2891,Honda,4,215,42861,88014.9
2892,Toyota,3,373,176232,544192.8
2893,Honda,5,223,192295,82613.5
2894,BMW,3,290,148396,100595.27999999998
2895,Toyota,5,207,61509,88502.1
2896,Honda,2,273,36849,77313.1
2897,BMW,3,282,91999,104886.12000000001
2898,Honda,4,291,159346,90265.4
2899,BMW,2,287,140102,89991.36
2900,BMW,5,313,92114,140097.12
2901,Honda,5,386,3196,132038.4
2902,Honda,2,152,100568,46277.2
2903,BMW,1,378,13579,114189.72
2904,BMW,2,153,30065,74557.8
2905,Honda,4,190,18542,85088.8
2906,BMW,5,364,171269,140931.72
2907,Honda,3,251,38526,84308.4
2908,Toyota,1,214,126452,41811.8
2909,BMW,3,393,175785,126138.59999999999
2910,Toyota,2,109,24573,39854.7
2911,Honda,5,389,2726,134589.4
2912,BMW,4,192,85892,96728.16
2913,Toyota,2,238,119658,57924.2
2914,BMW,2,319,159013,98126.04
2915,BMW,3,242,190036,85106.87999999999
2916,Honda,3,359,111366,97686.4
2917,Honda,5,119,8605,78572.5
2918,Toyota,3,304,131691,78111.9
2919,Toyota,1,155,135332,32154.8
2920,Toyota,5,318,50235,109515.5
2921,BMW,4,284,14883,130239.23999999999
2922,Honda,1,103,69934,32893.6
2923,Honda,2,109,43573,42735.7
2924,Honda,3,205,69373,73907.7
2925,Honda,4,263,46208,93993.2
2926,Honda,5,206,70479,91046.1
2927,BMW,3,231,13219,104486.52
2928,Honda,1,178,140651,39468.9
2929,BMW,2,380,138050,113175.59999999999
2930,Toyota,2,396,148778,85865.2
2931,Honda,3,172,142735,55799.5
2932,Toyota,5,268,9103,103959.7
2933,Honda,5,242,130387,92589.3
2934,BMW,3,364,73286,128125.68
2935,Toyota,3,332,172187,80998.3
2936,Honda,3,212,26093,79411.7
2937,Toyota,4,135,2899,71441.1
2938,Honda,3,249,162927,70565.3
2939,BMW,4,231,49245,110262.59999999999
2940,BMW,1,266,182312,69717.36
2941,BMW,3,314,145991,107738.27999999998
2942,Honda,3,297,30873,92878.7
2943,Honda,5,225,150919,87593.1
2944,Honda,3,100,90898,47491.2
2945,BMW,4,148,188296,73620.48
2946,Honda,4,249,73662,87830.8
2947,Honda,3,147,11071,64164.9
2948,BMW,4,196,135691,91067.87999999999
2949,Toyota,3,130,55531,54602.9
2950,Toyota,1,278,135507,55907.3
2951,Toyota,4,341,97614,98933.6
2952,BMW,4,103,671,90175.07999999999
2953,BMW,4,296,160134,115735.92
2954,BMW,4,270,128040,110121.59999999999
2955,Honda,3,253,95189,389345.5
2956,Toyota,3,128,85962,50001.8
2957,Toyota,1,149,174313,26712.7
2958,Honda,3,207,90289,72034.1
2959,BMW,4,302,74993,128747.63999999998
2960,Toyota,1,162,33329,41538.1
2961,Toyota,2,189,14804,57952.6
2962,Toyota,5,345,94316,110650.4
2963,Honda,1,216,160997,43914.3
2964,BMW,5,341,100534,144114.72
2965,BMW,4,214,82825,102995.4
2966,BMW,2,348,161657,104439.96
2967,Honda,5,397,161707,118290.3
2968,Honda,1,286,134723,59008.7
2969,Toyota,3,313,17849,92181.1
2970,Toyota,5,355,81407,116298.3
2971,BMW,3,150,12931,88329.48
2972,Toyota,5,202,125431,78629.9
2973,Honda,4,125,176066,55042.399999999994
2974,Toyota,3,106,129281,41395.9
2975,BMW,2,262,148055,83055.0
2976,Toyota,1,393,112188,80491.2
2977,Toyota,2,341,177823,71721.7
2978,BMW,5,202,27122,120813.36
2979,Toyota,5,195,54839,85938.1
2980,Honda,2,298,112035,74209.5
2981,Honda,5,364,143840,116244.0
2982,Honda,4,225,123252,78992.8
2983,BMW,1,258,187558,63620.63999999999
2984,Toyota,4,266,67073,88291.7
2985,BMW,3,102,147929,59464.92
2986,BMW,1,226,168553,60162.84
2987,Toyota,1,222,141795,41647.5
2988,Honda,5,312,85160,109115.0
2989,Honda,3,182,117537,61236.3
2990,Honda,2,344,133549,82733.1
2991,Honda,3,319,38607,96018.3
2992,BMW,2,132,118801,54049.08
2993,BMW,3,265,120858,103050.23999999999
2994,Honda,3,165,149323,54882.7
2995,BMW,2,354,121496,110323.68
2996,Honda,4,266,180849,82011.1
2997,Toyota,5,113,183412,54668.8
2998,BMW,5,269,138546,121522.07999999999
2999,Toyota,5,361,196412,104940.8
3000,Toyota,2,347,51464,85535.6
3001,Honda,5,151,191921,70535.9
3002,Honda,1,202,20636,54616.4
3003,Toyota,3,367,57645,102591.5
3004,Toyota,2,220,147622,50063.8
3005,Honda,2,164,10512,60865.8
3006,Toyota,1,337,18447,78290.3
3007,BMW,3,394,17899,145728.12
3008,BMW,5,206,69419,115911.72
3009,BMW,2,215,7898,92052.23999999999
3010,BMW,2,244,63525,89003.4
3011,Toyota,2,281,24242,74399.8
3012,Toyota,2,284,38405,77388.5
3013,Toyota,2,354,82563,86958.7
3014,Honda,2,370,95856,93827.4
3015,Toyota,1,192,176165,35200.5
3016,Toyota,2,183,104151,48720.9
3017,Honda,4,236,172798,76579.2
3018,Honda,3,226,97971,74725.9
3019,BMW,3,183,81535,83389.8
3020,Honda,5,352,51576,124108.4
3021,Honda,2,260,86442,68405.8
3022,Toyota,2,250,50952,65420.8
3023,Honda,1,372,111465,81311.5
3024,BMW,4,141,129991,81134.27999999998
3025,Toyota,3,259,100027,73319.3
3026,BMW,3,296,81761,111419.87999999999
3027,Toyota,5,120,151613,61607.7
3028,Honda,2,210,39545,63716.5
3029,Honda,1,177,177210,34260.0
3030,Toyota,5,162,164619,67153.1
3031,BMW,5,372,11376,160830.47999999998
3032,Toyota,5,318,64053,108906.7
3033,Toyota,1,132,184143,20469.7
3034,Honda,1,298,138974,64058.6
3035,Honda,2,329,91805,85455.5
3036,Honda,1,316,135378,68343.2
3037,BMW,5,365,149736,143305.68
3038,Toyota,2,376,160873,81745.7
3039,Honda,5,256,149977,91586.3
3040,Toyota,5,115,62496,67717.4
3041,Honda,3,112,14560,58882.0
3042,Toyota,1,144,173821,22658.899999999998
3043,Honda,3,219,197068,60855.2
3044,Toyota,3,177,74624,59497.6
3045,Honda,5,364,38936,128555.4
3046,Toyota,1,330,100607,69682.3
3047,Toyota,5,230,83862,798685.2000000001
3048,Toyota,4,390,181725,103169.5
3049,BMW,5,134,41873,101471.64
3050,BMW,5,103,67004,93040.32
3051,Toyota,1,158,35819,40283.1
3052,Honda,5,334,175416,105149.4
3053,BMW,5,157,152016,93091.68
3054,Honda,3,351,40407,103462.3
3055,Honda,5,392,10978,135405.2
3056,Honda,1,286,120025,63182.5
3057,Honda,3,170,84697,61808.3
3058,Toyota,2,185,182042,42010.8
3059,Honda,2,370,128071,86229.9
3060,BMW,5,114,30675,100896.59999999999
3061,Toyota,3,309,116324,83582.6
3062,Toyota,4,159,53107,68730.3
3063,Toyota,2,198,65241,56170.9
3064,Toyota,3,196,107811,60404.9
3065,Honda,2,154,148597,44754.3
3066,Honda,3,123,145357,48873.3
3067,Toyota,5,155,37394,80615.6
3068,Honda,3,148,10105,66456.5
3069,Toyota,3,250,1370,82959.0
3070,Toyota,1,186,27303,48182.7
3071,Honda,5,248,113907,95933.3
3072,BMW,4,241,128690,104494.8
3073,BMW,2,162,83917,68691.96
3074,Honda,3,276,71938,83840.2
3075,BMW,3,390,116435,133467.0
3076,BMW,5,329,185516,131952.47999999998
3077,Toyota,1,134,193193,19691.7
3078,Honda,2,238,188463,56050.7
3079,Toyota,4,185,159940,63661.0
3080,BMW,3,270,44371,110071.07999999999
3081,BMW,1,106,142521,32965.08
3082,Toyota,2,256,168490,54911.0
3083,BMW,2,291,55841,100945.07999999999
3084,Honda,4,334,28267,113224.3
3085,Honda,5,280,47633,108062.7
3086,Honda,2,176,108781,51240.9
3087,BMW,2,339,179815,100751.4
3088,Toyota,4,148,132577,57511.3
3089,Honda,3,347,154948,90033.2
3090,Honda,5,115,165870,64888.0
3091,Toyota,4,116,164174,51424.6
3092,Honda,3,291,87619,85289.1
3093,BMW,4,137,48524,88434.72
3094,Honda,4,385,118578,112948.2
3095,Honda,4,190,180168,66760.2
3096,Honda,1,234,1029,62937.1
3097,Honda,4,314,114809,99531.1
3098,Toyota,3,325,162271,83379.9
3099,BMW,3,385,186406,120193.68
3100,BMW,2,175,137364,65574.72
3101,BMW,1,236,124075,69042.59999999999
3102,Toyota,3,260,102686,76291.4
3103,Toyota,1,371,155379,73166.1
3104,BMW,2,278,81746,98010.48
3105,BMW,1,308,195313,76442.04
3106,Toyota,3,228,56645,71444.5
3107,Honda,5,173,179705,72899.5
3108,BMW,1,204,143887,55728.36
3109,Toyota,1,321,131924,64905.6
3110,Honda,5,150,132838,73711.2
3111,Honda,4,171,50546,74313.4
3112,Honda,5,198,172826,82185.4
3113,Honda,4,380,167859,106115.1
3114,Honda,5,390,14843,135229.7
3115,BMW,1,244,83762,78174.96
3116,Toyota,4,366,95793,104889.7
3117,Toyota,4,154,92639,63931.1
3118,Toyota,5,342,184132,103597.8
3119,Honda,1,109,1268,36791.2
3120,Toyota,1,248,45714,59234.6
3121,Honda,1,119,15472,38576.8
3122,Toyota,4,342,77213,104780.7
3123,Honda,4,378,192094,104263.6
3124,Toyota,4,341,122060,96201.0
3125,BMW,1,163,60635,59879.399999999994
3126,Honda,2,217,73301,61584.9
3127,BMW,2,283,183868,84848.64
3128,Honda,4,242,28978,745233.6
3129,BMW,4,175,190672,83244.96
3130,Toyota,1,126,87666,29720.4
3131,Toyota,1,304,67762,64215.8
3132,BMW,2,394,15689,132978.12
3133,Toyota,2,133,105318,37518.2
3134,BMW,5,399,45988,162264.24000000002
3135,Toyota,1,143,161323,24271.699999999997
3136,Toyota,3,392,187766,94511.4
3137,BMW,5,204,25175,835333.7999999999
3138,Toyota,1,145,32894,39824.6
3139,Honda,3,260,199528,67147.2
3140,Honda,3,230,26333,81619.7
3141,Honda,4,358,85213,110002.7
3142,Toyota,4,304,117293,92590.7
3143,Honda,3,379,198745,90960.5
3144,Honda,3,185,58666,69285.4
3145,Honda,5,198,85895,89648.5
3146,Toyota,3,396,191929,94799.1
3147,Honda,4,152,179769,61019.1
3148,Honda,4,304,175867,90066.3
3149,Honda,4,293,47035,713464.5
3150,Honda,2,241,69190,69127.0
3151,Honda,5,130,56109,76778.1
3152,BMW,5,307,180602,127150.56
3153,Toyota,5,156,33099,82199.1
3154,BMW,2,149,179570,54830.4
3155,BMW,5,329,48639,149443.32
3156,BMW,2,196,39242,739171.4400000001
3157,Honda,2,383,32626,98766.4
3158,BMW,3,321,172009,109336.92
3159,BMW,2,264,168587,83653.56
3160,Honda,1,239,176271,49261.899999999994
3161,Honda,1,182,99537,46020.3
3162,Toyota,5,304,64172,108482.8
3163,Honda,1,313,97726,71102.4
3164,Honda,3,143,5409,65693.1
3165,Honda,1,356,78729,79959.1
3166,BMW,2,205,46356,82886.87999999999
3167,BMW,1,136,156271,41583.48
3168,BMW,4,114,142461,73079.88
3169,Honda,3,151,53308,61562.2
3170,Honda,5,139,139341,71494.9
3171,Honda,4,160,134571,67646.9
3172,Toyota,3,246,53846,75808.4
3173,BMW,3,354,53370,132002.4
3174,BMW,3,314,52207,118807.56
3175,Toyota,1,218,188447,35248.3
3176,BMW,1,364,161126,92599.68
3177,BMW,4,348,182920,124785.59999999999
3178,Honda,4,327,84903,101928.7
3179,Honda,2,370,150845,84934.5
3180,BMW,2,279,176583,82850.04
3181,Toyota,2,205,61074,58284.6
3182,Toyota,3,244,120329,69299.1
3183,Toyota,5,206,133506,80995.4
3184,Toyota,2,374,181146,79947.4
3185,Honda,4,392,186130,107945.0
3186,Toyota,5,350,74952,115649.8
3187,BMW,2,391,187156,110471.27999999998
3188,Toyota,1,296,47867,67575.3
3189,Toyota,2,346,82698,81328.2
3190,Toyota,2,121,115366,32804.4
3191,Toyota,3,387,168612,91779.8
3192,Honda,3,234,24250,84230.0
3193,Honda,2,102,152688,32163.199999999997
3194,Honda,3,243,161261,69136.9
3195,Honda,1,287,69911,66455.9
3196,BMW,5,286,137789,125966.52
3197,BMW,5,350,92125,145602.6
3198,Honda,3,139,53406,59853.4
3199,Honda,2,388,150962,90359.8
3200,Toyota,1,316,173249,59492.1
3201,Toyota,1,298,32795,632866.5
3202,Honda,4,344,134190,100418.0
3203,Honda,3,332,181427,85446.3
3204,Toyota,4,237,163109,71331.1
